Earthquake,Station,Channel,Prediction
2019-02-20 13:00:27.072650+00:00,CADS,HNT,0
2019-02-20 13:00:27.072650+00:00,CADS,HNR,0
2019-02-20 13:00:27.072650+00:00,CADS,HNZ,0
2019-02-20 13:00:27.072650+00:00,CEY,BHT,1
2019-02-20 13:00:27.072650+00:00,CEY,BHR,1
2019-02-20 13:00:27.072650+00:00,CEY,BHZ,1
2019-02-20 13:00:27.072650+00:00,CEY,HHT,0
2019-02-20 13:00:27.072650+00:00,CEY,HHR,0
2019-02-20 13:00:27.072650+00:00,CEY,HHZ,0
2019-02-20 13:00:27.072650+00:00,CEY,HNT,0
2019-02-20 13:00:27.072650+00:00,CEY,HNR,0
2019-02-20 13:00:27.072650+00:00,CEY,HNZ,0
2019-02-20 13:00:27.072650+00:00,CEY,BNT,0
2019-02-20 13:00:27.072650+00:00,CEY,BNR,0
2019-02-20 13:00:27.072650+00:00,CEY,BNZ,0
2019-02-20 13:00:27.072650+00:00,CRNS,BHT,1
2019-02-20 13:00:27.072650+00:00,CRNS,BHR,1
2019-02-20 13:00:27.072650+00:00,CRNS,BHZ,1
2019-02-20 13:00:27.072650+00:00,CRNS,HHT,0
2019-02-20 13:00:27.072650+00:00,CRNS,HHR,0
2019-02-20 13:00:27.072650+00:00,CRNS,HHZ,0
2019-02-20 13:00:27.072650+00:00,CRNS,HNT,0
2019-02-20 13:00:27.072650+00:00,CRNS,HNR,0
2019-02-20 13:00:27.072650+00:00,CRNS,HNZ,0
2019-02-20 13:00:27.072650+00:00,CRNS,BNT,0
2019-02-20 13:00:27.072650+00:00,CRNS,BNR,0
2019-02-20 13:00:27.072650+00:00,CRNS,BNZ,0
2019-02-20 13:00:27.072650+00:00,GBAS,BHT,1
2019-02-20 13:00:27.072650+00:00,GBAS,BHR,1
2019-02-20 13:00:27.072650+00:00,GBAS,BHZ,1
2019-02-20 13:00:27.072650+00:00,GBAS,HHT,0
2019-02-20 13:00:27.072650+00:00,GBAS,HHR,0
2019-02-20 13:00:27.072650+00:00,GBAS,HHZ,0
2019-02-20 13:00:27.072650+00:00,GORS,BHT,0
2019-02-20 13:00:27.072650+00:00,GORS,BHR,0
2019-02-20 13:00:27.072650+00:00,GORS,BHZ,0
2019-02-20 13:00:27.072650+00:00,GORS,HHT,0
2019-02-20 13:00:27.072650+00:00,GORS,HHR,0
2019-02-20 13:00:27.072650+00:00,GORS,HHZ,0
2019-02-20 13:00:27.072650+00:00,GORS,HNT,0
2019-02-20 13:00:27.072650+00:00,GORS,HNR,0
2019-02-20 13:00:27.072650+00:00,GORS,HNZ,0
2019-02-20 13:00:27.072650+00:00,GORS,BNT,0
2019-02-20 13:00:27.072650+00:00,GORS,BNR,0
2019-02-20 13:00:27.072650+00:00,GORS,BNZ,0
2019-02-20 13:00:27.072650+00:00,JAVS,BHT,0
2019-02-20 13:00:27.072650+00:00,JAVS,BHR,0
2019-02-20 13:00:27.072650+00:00,JAVS,BHZ,0
2019-02-20 13:00:27.072650+00:00,JAVS,HHT,0
2019-02-20 13:00:27.072650+00:00,JAVS,HHR,0
2019-02-20 13:00:27.072650+00:00,JAVS,HHZ,0
2019-02-20 13:00:27.072650+00:00,MOZS,BHT,0
2019-02-20 13:00:27.072650+00:00,MOZS,BHR,0
2019-02-20 13:00:27.072650+00:00,MOZS,BHZ,0
2019-02-20 13:00:27.072650+00:00,ROBS,BHT,0
2019-02-20 13:00:27.072650+00:00,ROBS,BHR,0
2019-02-20 13:00:27.072650+00:00,ROBS,BHZ,0
2019-02-20 13:00:27.072650+00:00,ROBS,HHT,0
2019-02-20 13:00:27.072650+00:00,ROBS,HHR,0
2019-02-20 13:00:27.072650+00:00,ROBS,HHZ,0
2019-02-20 13:00:27.072650+00:00,SKDS,BHT,0
2019-02-20 13:00:27.072650+00:00,SKDS,BHR,0
2019-02-20 13:00:27.072650+00:00,SKDS,BHZ,0
2019-02-20 13:00:27.072650+00:00,SKDS,HHT,0
2019-02-20 13:00:27.072650+00:00,SKDS,HHR,0
2019-02-20 13:00:27.072650+00:00,SKDS,HHZ,0
2019-02-20 13:00:27.072650+00:00,SKDS,HNT,0
2019-02-20 13:00:27.072650+00:00,SKDS,HNR,0
2019-02-20 13:00:27.072650+00:00,SKDS,HNZ,0
2019-02-20 13:00:27.072650+00:00,VOJS,BHT,0
2019-02-20 13:00:27.072650+00:00,VOJS,BHR,0
2019-02-20 13:00:27.072650+00:00,VOJS,BHZ,0
2019-02-20 13:00:27.072650+00:00,VOJS,HHT,0
2019-02-20 13:00:27.072650+00:00,VOJS,HHR,0
2019-02-20 13:00:27.072650+00:00,VOJS,HHZ,0
2019-02-20 13:00:27.072650+00:00,VOJS,HNT,0
2019-02-20 13:00:27.072650+00:00,VOJS,HNR,0
2019-02-20 13:00:27.072650+00:00,VOJS,HNZ,0
2019-02-20 13:00:27.072650+00:00,VOJS,BNT,0
2019-02-20 13:00:27.072650+00:00,VOJS,BNR,0
2019-02-20 13:00:27.072650+00:00,VOJS,BNZ,0
2019-02-20 13:00:27.072650+00:00,OBKA,BHT,1
2019-02-20 13:00:27.072650+00:00,OBKA,BHR,1
2019-02-20 13:00:27.072650+00:00,OBKA,BHZ,1
2019-02-20 13:00:27.072650+00:00,PALA,HHT,1
2019-02-20 13:00:27.072650+00:00,PALA,HHR,1
2019-02-20 13:00:27.072650+00:00,PALA,HHZ,1
2019-02-20 13:00:27.072650+00:00,VINO,HHT,0
2019-02-20 13:00:27.072650+00:00,VINO,HHR,0
2019-02-20 13:00:27.072650+00:00,VINO,HHZ,0
2019-02-20 13:00:57.703090+00:00,CADS,BHT,1
2019-02-20 13:00:57.703090+00:00,CADS,BHR,1
2019-02-20 13:00:57.703090+00:00,CADS,BHZ,1
2019-02-20 13:00:57.703090+00:00,CADS,HHT,0
2019-02-20 13:00:57.703090+00:00,CADS,HHR,0
2019-02-20 13:00:57.703090+00:00,CADS,HHZ,0
2019-02-20 13:00:57.703090+00:00,CADS,HNT,0
2019-02-20 13:00:57.703090+00:00,CADS,HNR,0
2019-02-20 13:00:57.703090+00:00,CADS,HNZ,0
2019-02-20 13:00:57.703090+00:00,CRNS,BHT,0
2019-02-20 13:00:57.703090+00:00,CRNS,BHR,0
2019-02-20 13:00:57.703090+00:00,CRNS,BHZ,0
2019-02-20 13:00:57.703090+00:00,GBAS,BHT,1
2019-02-20 13:00:57.703090+00:00,GBAS,BHR,1
2019-02-20 13:00:57.703090+00:00,GBAS,BHZ,1
2019-02-20 13:00:57.703090+00:00,GBAS,HHT,0
2019-02-20 13:00:57.703090+00:00,GBAS,HHR,0
2019-02-20 13:00:57.703090+00:00,GBAS,HHZ,0
2019-02-20 13:00:57.703090+00:00,GORS,BHT,0
2019-02-20 13:00:57.703090+00:00,GORS,BHR,0
2019-02-20 13:00:57.703090+00:00,GORS,BHZ,0
2019-02-20 13:00:57.703090+00:00,GORS,HHT,0
2019-02-20 13:00:57.703090+00:00,GORS,HHR,0
2019-02-20 13:00:57.703090+00:00,GORS,HHZ,0
2019-02-20 13:00:57.703090+00:00,GORS,HNT,0
2019-02-20 13:00:57.703090+00:00,GORS,HNR,0
2019-02-20 13:00:57.703090+00:00,GORS,HNZ,0
2019-02-20 13:00:57.703090+00:00,GORS,BNT,0
2019-02-20 13:00:57.703090+00:00,GORS,BNR,0
2019-02-20 13:00:57.703090+00:00,GORS,BNZ,0
2019-02-20 13:00:57.703090+00:00,JAVS,BHT,1
2019-02-20 13:00:57.703090+00:00,JAVS,BHR,1
2019-02-20 13:00:57.703090+00:00,JAVS,BHZ,1
2019-02-20 13:00:57.703090+00:00,JAVS,HHT,0
2019-02-20 13:00:57.703090+00:00,JAVS,HHR,0
2019-02-20 13:00:57.703090+00:00,JAVS,HHZ,0
2019-02-20 13:00:57.703090+00:00,KNDS,BHT,0
2019-02-20 13:00:57.703090+00:00,KNDS,BHR,0
2019-02-20 13:00:57.703090+00:00,KNDS,BHZ,0
2019-02-20 13:00:57.703090+00:00,KNDS,HHT,0
2019-02-20 13:00:57.703090+00:00,KNDS,HHR,0
2019-02-20 13:00:57.703090+00:00,KNDS,HHZ,0
2019-02-20 13:00:57.703090+00:00,MOZS,BHT,0
2019-02-20 13:00:57.703090+00:00,MOZS,BHR,0
2019-02-20 13:00:57.703090+00:00,MOZS,BHZ,0
2019-02-20 13:00:57.703090+00:00,MOZS,HHT,1
2019-02-20 13:00:57.703090+00:00,MOZS,HHR,1
2019-02-20 13:00:57.703090+00:00,MOZS,HHZ,1
2019-02-20 13:00:57.703090+00:00,MOZS,HNT,0
2019-02-20 13:00:57.703090+00:00,MOZS,HNR,0
2019-02-20 13:00:57.703090+00:00,MOZS,HNZ,0
2019-02-20 13:00:57.703090+00:00,ROBS,BHT,0
2019-02-20 13:00:57.703090+00:00,ROBS,BHR,0
2019-02-20 13:00:57.703090+00:00,ROBS,BHZ,0
2019-02-20 13:00:57.703090+00:00,ROBS,HHT,0
2019-02-20 13:00:57.703090+00:00,ROBS,HHR,0
2019-02-20 13:00:57.703090+00:00,ROBS,HHZ,0
2019-02-20 13:00:57.703090+00:00,SKDS,BHT,1
2019-02-20 13:00:57.703090+00:00,SKDS,BHR,1
2019-02-20 13:00:57.703090+00:00,SKDS,BHZ,1
2019-02-20 13:00:57.703090+00:00,SKDS,HHT,0
2019-02-20 13:00:57.703090+00:00,SKDS,HHR,0
2019-02-20 13:00:57.703090+00:00,SKDS,HHZ,0
2019-02-20 13:00:57.703090+00:00,SKDS,HNT,0
2019-02-20 13:00:57.703090+00:00,SKDS,HNR,0
2019-02-20 13:00:57.703090+00:00,SKDS,HNZ,0
2019-02-20 13:00:57.703090+00:00,VOJS,BHT,1
2019-02-20 13:00:57.703090+00:00,VOJS,BHR,1
2019-02-20 13:00:57.703090+00:00,VOJS,BHZ,1
2019-02-20 13:00:57.703090+00:00,VOJS,HHT,0
2019-02-20 13:00:57.703090+00:00,VOJS,HHR,0
2019-02-20 13:00:57.703090+00:00,VOJS,HHZ,0
2019-02-20 13:00:57.703090+00:00,VOJS,HNT,0
2019-02-20 13:00:57.703090+00:00,VOJS,HNR,0
2019-02-20 13:00:57.703090+00:00,VOJS,HNZ,0
2019-02-20 13:00:57.703090+00:00,VOJS,BNT,0
2019-02-20 13:00:57.703090+00:00,VOJS,BNR,0
2019-02-20 13:00:57.703090+00:00,VOJS,BNZ,0
2019-02-20 13:00:57.703090+00:00,VINO,HHT,0
2019-02-20 13:00:57.703090+00:00,VINO,HHR,0
2019-02-20 13:00:57.703090+00:00,VINO,HHZ,0
2019-02-21 13:00:40,CADS,BHT,0
2019-02-21 13:00:40,CADS,BHR,0
2019-02-21 13:00:40,CADS,BHZ,0
2019-02-21 13:00:40,CADS,HHT,0
2019-02-21 13:00:40,CADS,HHR,0
2019-02-21 13:00:40,CADS,HHZ,0
2019-02-21 13:00:40,CADS,BNT,0
2019-02-21 13:00:40,CADS,BNR,0
2019-02-21 13:00:40,CADS,BNZ,0
2019-02-21 13:00:40,CADS,HNT,0
2019-02-21 13:00:40,CADS,HNR,0
2019-02-21 13:00:40,CADS,HNZ,0
2019-02-21 13:00:40,CEY,BHT,0
2019-02-21 13:00:40,CEY,BHR,0
2019-02-21 13:00:40,CEY,BHZ,0
2019-02-21 13:00:40,CEY,HHT,0
2019-02-21 13:00:40,CEY,HHR,0
2019-02-21 13:00:40,CEY,HHZ,0
2019-02-21 13:00:40,CEY,BNT,0
2019-02-21 13:00:40,CEY,BNR,0
2019-02-21 13:00:40,CEY,BNZ,0
2019-02-21 13:00:40,CRNS,BHT,1
2019-02-21 13:00:40,CRNS,BHR,1
2019-02-21 13:00:40,CRNS,BHZ,1
2019-02-21 13:00:40,CRNS,HHT,0
2019-02-21 13:00:40,CRNS,HHR,0
2019-02-21 13:00:40,CRNS,HHZ,0
2019-02-21 13:00:40,CRNS,BNT,0
2019-02-21 13:00:40,CRNS,BNR,0
2019-02-21 13:00:40,CRNS,BNZ,0
2019-02-21 13:00:40,CRNS,HNT,0
2019-02-21 13:00:40,CRNS,HNR,0
2019-02-21 13:00:40,CRNS,HNZ,0
2019-02-21 13:00:40,GBAS,BHT,0
2019-02-21 13:00:40,GBAS,BHR,0
2019-02-21 13:00:40,GBAS,BHZ,0
2019-02-21 13:00:40,GBAS,HHT,0
2019-02-21 13:00:40,GBAS,HHR,0
2019-02-21 13:00:40,GBAS,HHZ,0
2019-02-21 13:00:40,GORS,BHT,0
2019-02-21 13:00:40,GORS,BHR,0
2019-02-21 13:00:40,GORS,BHZ,0
2019-02-21 13:00:40,GORS,HHT,0
2019-02-21 13:00:40,GORS,HHR,0
2019-02-21 13:00:40,GORS,HHZ,0
2019-02-21 13:00:40,GORS,BNT,0
2019-02-21 13:00:40,GORS,BNR,0
2019-02-21 13:00:40,GORS,BNZ,0
2019-02-21 13:00:40,GORS,HNT,0
2019-02-21 13:00:40,GORS,HNR,0
2019-02-21 13:00:40,GORS,HNZ,0
2019-02-21 13:00:40,JAVS,BHT,1
2019-02-21 13:00:40,JAVS,BHR,1
2019-02-21 13:00:40,JAVS,BHZ,1
2019-02-21 13:00:40,JAVS,HHT,1
2019-02-21 13:00:40,JAVS,HHR,1
2019-02-21 13:00:40,JAVS,HHZ,1
2019-02-21 13:00:40,KNDS,BHT,1
2019-02-21 13:00:40,KNDS,BHR,1
2019-02-21 13:00:40,KNDS,BHZ,1
2019-02-21 13:00:40,KNDS,HHT,1
2019-02-21 13:00:40,KNDS,HHR,1
2019-02-21 13:00:40,KNDS,HHZ,1
2019-02-21 13:00:40,MOZS,BHT,0
2019-02-21 13:00:40,MOZS,BHR,0
2019-02-21 13:00:40,MOZS,BHZ,0
2019-02-21 13:00:40,MOZS,HHT,0
2019-02-21 13:00:40,MOZS,HHR,0
2019-02-21 13:00:40,MOZS,HHZ,0
2019-02-21 13:00:40,MOZS,BNT,0
2019-02-21 13:00:40,MOZS,BNR,0
2019-02-21 13:00:40,MOZS,BNZ,0
2019-02-21 13:00:40,MOZS,HNT,0
2019-02-21 13:00:40,MOZS,HNR,0
2019-02-21 13:00:40,MOZS,HNZ,0
2019-02-21 13:00:40,ROBS,BHT,1
2019-02-21 13:00:40,ROBS,BHR,1
2019-02-21 13:00:40,ROBS,BHZ,1
2019-02-21 13:00:40,ROBS,HHT,0
2019-02-21 13:00:40,ROBS,HHR,0
2019-02-21 13:00:40,ROBS,HHZ,0
2019-02-21 13:00:40,SKDS,BHT,0
2019-02-21 13:00:40,SKDS,BHR,0
2019-02-21 13:00:40,SKDS,BHZ,0
2019-02-21 13:00:40,SKDS,HHT,1
2019-02-21 13:00:40,SKDS,HHR,1
2019-02-21 13:00:40,SKDS,HHZ,1
2019-02-21 13:00:40,SKDS,HNT,0
2019-02-21 13:00:40,SKDS,HNR,0
2019-02-21 13:00:40,SKDS,HNZ,0
2019-02-21 13:00:40,VISS,BHT,0
2019-02-21 13:00:40,VISS,BHR,0
2019-02-21 13:00:40,VISS,BHZ,0
2019-02-21 13:00:40,VISS,HHT,0
2019-02-21 13:00:40,VISS,HHR,0
2019-02-21 13:00:40,VISS,HHZ,0
2019-02-21 13:00:40,VOJS,BHT,1
2019-02-21 13:00:40,VOJS,BHR,1
2019-02-21 13:00:40,VOJS,BHZ,1
2019-02-21 13:00:40,VOJS,HHT,0
2019-02-21 13:00:40,VOJS,HHR,0
2019-02-21 13:00:40,VOJS,HHZ,0
2019-02-21 13:00:40,VOJS,BNT,0
2019-02-21 13:00:40,VOJS,BNR,0
2019-02-21 13:00:40,VOJS,BNZ,0
2019-02-21 13:00:40,VOJS,HNT,0
2019-02-21 13:00:40,VOJS,HNR,0
2019-02-21 13:00:40,VOJS,HNZ,0
2019-02-21 13:00:40,OBKA,BHT,0
2019-02-21 13:00:40,OBKA,BHR,0
2019-02-21 13:00:40,OBKA,BHZ,0
2019-02-21 13:00:40,PALA,HHT,1
2019-02-21 13:00:40,PALA,HHR,1
2019-02-21 13:00:40,PALA,HHZ,1
2019-02-21 13:00:40,VINO,HHT,1
2019-02-21 13:00:40,VINO,HHR,1
2019-02-21 13:00:40,VINO,HHZ,1
2019-02-27 12:59:20.988860+00:00,CADS,BHT,0
2019-02-27 12:59:20.988860+00:00,CADS,BHR,0
2019-02-27 12:59:20.988860+00:00,CADS,BHZ,0
2019-02-27 12:59:20.988860+00:00,CADS,HHT,0
2019-02-27 12:59:20.988860+00:00,CADS,HHR,0
2019-02-27 12:59:20.988860+00:00,CADS,HHZ,0
2019-02-27 12:59:20.988860+00:00,CADS,BNT,0
2019-02-27 12:59:20.988860+00:00,CADS,BNR,0
2019-02-27 12:59:20.988860+00:00,CADS,BNZ,0
2019-02-27 12:59:20.988860+00:00,CADS,HNT,0
2019-02-27 12:59:20.988860+00:00,CADS,HNR,0
2019-02-27 12:59:20.988860+00:00,CADS,HNZ,0
2019-02-27 12:59:20.988860+00:00,CEY,BHT,0
2019-02-27 12:59:20.988860+00:00,CEY,BHR,0
2019-02-27 12:59:20.988860+00:00,CEY,BHZ,0
2019-02-27 12:59:20.988860+00:00,CEY,HHT,0
2019-02-27 12:59:20.988860+00:00,CEY,HHR,0
2019-02-27 12:59:20.988860+00:00,CEY,HHZ,0
2019-02-27 12:59:20.988860+00:00,CRNS,BHT,0
2019-02-27 12:59:20.988860+00:00,CRNS,BHR,0
2019-02-27 12:59:20.988860+00:00,CRNS,BHZ,0
2019-02-27 12:59:20.988860+00:00,CRNS,HHT,0
2019-02-27 12:59:20.988860+00:00,CRNS,HHR,0
2019-02-27 12:59:20.988860+00:00,CRNS,HHZ,0
2019-02-27 12:59:20.988860+00:00,CRNS,BNT,0
2019-02-27 12:59:20.988860+00:00,CRNS,BNR,0
2019-02-27 12:59:20.988860+00:00,CRNS,BNZ,0
2019-02-27 12:59:20.988860+00:00,CRNS,HNT,0
2019-02-27 12:59:20.988860+00:00,CRNS,HNR,0
2019-02-27 12:59:20.988860+00:00,CRNS,HNZ,0
2019-02-27 12:59:20.988860+00:00,GBAS,BHT,0
2019-02-27 12:59:20.988860+00:00,GBAS,BHR,0
2019-02-27 12:59:20.988860+00:00,GBAS,BHZ,0
2019-02-27 12:59:20.988860+00:00,GBAS,HHT,0
2019-02-27 12:59:20.988860+00:00,GBAS,HHR,0
2019-02-27 12:59:20.988860+00:00,GBAS,HHZ,0
2019-02-27 12:59:20.988860+00:00,GORS,BHT,0
2019-02-27 12:59:20.988860+00:00,GORS,BHR,0
2019-02-27 12:59:20.988860+00:00,GORS,BHZ,0
2019-02-27 12:59:20.988860+00:00,GORS,HHT,0
2019-02-27 12:59:20.988860+00:00,GORS,HHR,0
2019-02-27 12:59:20.988860+00:00,GORS,HHZ,0
2019-02-27 12:59:20.988860+00:00,GORS,HNT,0
2019-02-27 12:59:20.988860+00:00,GORS,HNR,0
2019-02-27 12:59:20.988860+00:00,GORS,HNZ,0
2019-02-27 12:59:20.988860+00:00,MOZS,BHT,0
2019-02-27 12:59:20.988860+00:00,MOZS,BHR,0
2019-02-27 12:59:20.988860+00:00,MOZS,BHZ,0
2019-02-27 12:59:20.988860+00:00,MOZS,HHT,0
2019-02-27 12:59:20.988860+00:00,MOZS,HHR,0
2019-02-27 12:59:20.988860+00:00,MOZS,HHZ,0
2019-02-27 12:59:20.988860+00:00,MOZS,HNT,0
2019-02-27 12:59:20.988860+00:00,MOZS,HNR,0
2019-02-27 12:59:20.988860+00:00,MOZS,HNZ,0
2019-02-27 12:59:20.988860+00:00,ROBS,BHT,1
2019-02-27 12:59:20.988860+00:00,ROBS,BHR,1
2019-02-27 12:59:20.988860+00:00,ROBS,BHZ,1
2019-02-27 12:59:20.988860+00:00,ROBS,HHT,0
2019-02-27 12:59:20.988860+00:00,ROBS,HHR,0
2019-02-27 12:59:20.988860+00:00,ROBS,HHZ,0
2019-02-27 12:59:20.988860+00:00,SKDS,BHT,1
2019-02-27 12:59:20.988860+00:00,SKDS,BHR,1
2019-02-27 12:59:20.988860+00:00,SKDS,BHZ,1
2019-02-27 12:59:20.988860+00:00,SKDS,HHT,0
2019-02-27 12:59:20.988860+00:00,SKDS,HHR,0
2019-02-27 12:59:20.988860+00:00,SKDS,HHZ,0
2019-02-27 12:59:20.988860+00:00,VOJS,BHT,1
2019-02-27 12:59:20.988860+00:00,VOJS,BHR,1
2019-02-27 12:59:20.988860+00:00,VOJS,BHZ,1
2019-02-27 12:59:20.988860+00:00,VOJS,HHT,0
2019-02-27 12:59:20.988860+00:00,VOJS,HHR,0
2019-02-27 12:59:20.988860+00:00,VOJS,HHZ,0
2019-02-27 12:59:20.988860+00:00,VOJS,BNT,0
2019-02-27 12:59:20.988860+00:00,VOJS,BNR,0
2019-02-27 12:59:20.988860+00:00,VOJS,BNZ,0
2019-02-27 12:59:20.988860+00:00,VOJS,HNT,0
2019-02-27 12:59:20.988860+00:00,VOJS,HNR,0
2019-02-27 12:59:20.988860+00:00,VOJS,HNZ,0
2019-02-27 12:59:20.988860+00:00,PALA,HHT,1
2019-02-27 12:59:20.988860+00:00,PALA,HHR,1
2019-02-27 12:59:20.988860+00:00,PALA,HHZ,1
2019-02-27 12:59:20.988860+00:00,POLC,HHT,0
2019-02-27 12:59:20.988860+00:00,POLC,HHR,0
2019-02-27 12:59:20.988860+00:00,POLC,HHZ,0
2019-02-27 12:59:20.988860+00:00,VINO,HHT,0
2019-02-27 12:59:20.988860+00:00,VINO,HHR,0
2019-02-27 12:59:20.988860+00:00,VINO,HHZ,0
2019-02-27 12:59:51,CADS,BHT,0
2019-02-27 12:59:51,CADS,BHR,0
2019-02-27 12:59:51,CADS,BHZ,0
2019-02-27 12:59:51,CADS,HHT,0
2019-02-27 12:59:51,CADS,HHR,0
2019-02-27 12:59:51,CADS,HHZ,0
2019-02-27 12:59:51,CADS,BNT,0
2019-02-27 12:59:51,CADS,BNR,0
2019-02-27 12:59:51,CADS,BNZ,0
2019-02-27 12:59:51,CADS,HNT,0
2019-02-27 12:59:51,CADS,HNR,0
2019-02-27 12:59:51,CADS,HNZ,0
2019-02-27 12:59:51,CEY,BHT,0
2019-02-27 12:59:51,CEY,BHR,0
2019-02-27 12:59:51,CEY,BHZ,0
2019-02-27 12:59:51,CEY,HHT,1
2019-02-27 12:59:51,CEY,HHR,1
2019-02-27 12:59:51,CEY,HHZ,1
2019-02-27 12:59:51,CRNS,BHT,0
2019-02-27 12:59:51,CRNS,BHR,0
2019-02-27 12:59:51,CRNS,BHZ,0
2019-02-27 12:59:51,CRNS,HHT,0
2019-02-27 12:59:51,CRNS,HHR,0
2019-02-27 12:59:51,CRNS,HHZ,0
2019-02-27 12:59:51,CRNS,BNT,0
2019-02-27 12:59:51,CRNS,BNR,0
2019-02-27 12:59:51,CRNS,BNZ,0
2019-02-27 12:59:51,CRNS,HNT,0
2019-02-27 12:59:51,CRNS,HNR,0
2019-02-27 12:59:51,CRNS,HNZ,0
2019-02-27 12:59:51,GBAS,BHT,1
2019-02-27 12:59:51,GBAS,BHR,1
2019-02-27 12:59:51,GBAS,BHZ,1
2019-02-27 12:59:51,GBAS,HHT,0
2019-02-27 12:59:51,GBAS,HHR,0
2019-02-27 12:59:51,GBAS,HHZ,0
2019-02-27 12:59:51,GORS,BHT,0
2019-02-27 12:59:51,GORS,BHR,0
2019-02-27 12:59:51,GORS,BHZ,0
2019-02-27 12:59:51,GORS,HHT,0
2019-02-27 12:59:51,GORS,HHR,0
2019-02-27 12:59:51,GORS,HHZ,0
2019-02-27 12:59:51,GORS,HNT,0
2019-02-27 12:59:51,GORS,HNR,0
2019-02-27 12:59:51,GORS,HNZ,0
2019-02-27 12:59:51,MOZS,BHT,0
2019-02-27 12:59:51,MOZS,BHR,0
2019-02-27 12:59:51,MOZS,BHZ,0
2019-02-27 12:59:51,MOZS,HHT,0
2019-02-27 12:59:51,MOZS,HHR,0
2019-02-27 12:59:51,MOZS,HHZ,0
2019-02-27 12:59:51,ROBS,BHT,1
2019-02-27 12:59:51,ROBS,BHR,1
2019-02-27 12:59:51,ROBS,BHZ,1
2019-02-27 12:59:51,ROBS,HHT,1
2019-02-27 12:59:51,ROBS,HHR,1
2019-02-27 12:59:51,ROBS,HHZ,1
2019-02-27 12:59:51,SKDS,BHT,1
2019-02-27 12:59:51,SKDS,BHR,1
2019-02-27 12:59:51,SKDS,BHZ,1
2019-02-27 12:59:51,SKDS,HHT,0
2019-02-27 12:59:51,SKDS,HHR,0
2019-02-27 12:59:51,SKDS,HHZ,0
2019-02-27 12:59:51,VOJS,BHT,1
2019-02-27 12:59:51,VOJS,BHR,1
2019-02-27 12:59:51,VOJS,BHZ,1
2019-02-27 12:59:51,VOJS,HHT,0
2019-02-27 12:59:51,VOJS,HHR,0
2019-02-27 12:59:51,VOJS,HHZ,0
2019-02-27 12:59:51,VOJS,BNT,0
2019-02-27 12:59:51,VOJS,BNR,0
2019-02-27 12:59:51,VOJS,BNZ,0
2019-02-27 12:59:51,VOJS,HNT,0
2019-02-27 12:59:51,VOJS,HNR,0
2019-02-27 12:59:51,VOJS,HNZ,0
2019-02-27 12:59:51,VINO,HHT,0
2019-02-27 12:59:51,VINO,HHR,0
2019-02-27 12:59:51,VINO,HHZ,0
2019-03-04 10:46:35,CADS,BHT,1
2019-03-04 10:46:35,CADS,BHR,1
2019-03-04 10:46:35,CADS,BHZ,1
2019-03-04 10:46:35,CADS,HHT,0
2019-03-04 10:46:35,CADS,HHR,0
2019-03-04 10:46:35,CADS,HHZ,0
2019-03-04 10:46:35,CADS,HNT,0
2019-03-04 10:46:35,CADS,HNR,0
2019-03-04 10:46:35,CADS,HNZ,0
2019-03-04 10:46:35,CRNS,BHT,1
2019-03-04 10:46:35,CRNS,BHR,1
2019-03-04 10:46:35,CRNS,BHZ,1
2019-03-04 10:46:35,CRNS,HHT,0
2019-03-04 10:46:35,CRNS,HHR,0
2019-03-04 10:46:35,CRNS,HHZ,0
2019-03-04 10:46:35,GBAS,BHT,1
2019-03-04 10:46:35,GBAS,BHR,1
2019-03-04 10:46:35,GBAS,BHZ,1
2019-03-04 10:46:35,GBAS,HHT,0
2019-03-04 10:46:35,GBAS,HHR,0
2019-03-04 10:46:35,GBAS,HHZ,0
2019-03-04 10:46:35,GORS,BHT,1
2019-03-04 10:46:35,GORS,BHR,1
2019-03-04 10:46:35,GORS,BHZ,1
2019-03-04 10:46:35,GORS,HHT,0
2019-03-04 10:46:35,GORS,HHR,0
2019-03-04 10:46:35,GORS,HHZ,0
2019-03-04 10:46:35,JAVS,BHT,1
2019-03-04 10:46:35,JAVS,BHR,1
2019-03-04 10:46:35,JAVS,BHZ,1
2019-03-04 10:46:35,JAVS,HHT,0
2019-03-04 10:46:35,JAVS,HHR,0
2019-03-04 10:46:35,JAVS,HHZ,0
2019-03-04 10:46:35,KNDS,BHT,1
2019-03-04 10:46:35,KNDS,BHR,1
2019-03-04 10:46:35,KNDS,BHZ,1
2019-03-04 10:46:35,KNDS,HHT,1
2019-03-04 10:46:35,KNDS,HHR,1
2019-03-04 10:46:35,KNDS,HHZ,1
2019-03-04 10:46:35,LJU,BHT,0
2019-03-04 10:46:35,LJU,BHR,0
2019-03-04 10:46:35,LJU,BHZ,0
2019-03-04 10:46:35,LJU,HHT,0
2019-03-04 10:46:35,LJU,HHR,0
2019-03-04 10:46:35,LJU,HHZ,0
2019-03-04 10:46:35,LJU,HNT,0
2019-03-04 10:46:35,LJU,HNR,0
2019-03-04 10:46:35,LJU,HNZ,0
2019-03-04 10:46:35,MOZS,BHT,0
2019-03-04 10:46:35,MOZS,BHR,0
2019-03-04 10:46:35,MOZS,BHZ,0
2019-03-04 10:46:35,ROBS,BHT,1
2019-03-04 10:46:35,ROBS,BHR,1
2019-03-04 10:46:35,ROBS,BHZ,1
2019-03-04 10:46:35,ROBS,HHT,0
